URL,popularity,song_title,year,lyrics
http://www.metrolyrics.com/baby-i-lyrics-rem.html,0,"Baby, I Lyrics",2006,"[""Baby I, don't want to be seen with you\nBaby, I got better things to do\nBaby, I don't wanna hang around with you\nBaby, I got better things to do"", ""Cause I know you're out with other guys\nWell I know you're goin' to tell me lies"", 'Baby, I should have held you when I had the chance\nBaby I could have blew it when I never learned how to dance', ""Well I know you're out with other guys\nAnd I know you're gonna tell me lies"", 'I wait at home every night', ""\nI never leave on my back porch light\nI'm hoping you won't come back\nCause if you do I'll wanna die"", ""Baby, I don't wanna hang around with you\nBaby, I got better things to do\nWell, I know you're out with other guys\nWell, I you're gonna tell me lies"", ""Baby, I should have held you when I had the chance\nBaby I blew it when I never learned how to dance\nWell, I know you're out with other guys\nAnd I know you're gonna tell me lies"", 'Baby, I...']"
http://www.metrolyrics.com/bad-day-lyrics-rem.html,3,Bad Day Lyrics,2003,"[""A public service announcement followed me home\nThe other day, I paid it never mind, go away\nShits so thick you can stir it with a stick-free Teflon whitewashed Presidency\nwe're sick of being jerked around, wear that on your sleeve"", ""Broadcast me a joyful noise unto the times, Lord\nCount your blessings\nWe're sick of being jerked around\nWe all fall down"", ""Have you ever seen the televised St. Vitus subcommittee prize\nInvestigation dance? Those ants in pants glances\nWell, look behind the eyes, it's a hallowed hollow anesthetized\nSave my own ass, screw these guys, smoke and mirror lock down"", ""Broadcast me a joyful noise unto the times, Lord\nCount your blessings\nThe papers wouldn't lie\nI sigh, not one more"", ""It's been a bad day, please don't take a picture\nIt's been a bad day, please\nIt's been a bad day, please don't take a picture\nIt's been a bad day, please"", ""We're dug in deep the price is steep\nThe auctioneer is such a creep\nThe lights went out, the oil ran dry\nWe blamed it on the other guy"", ""Sure, all men are created equal\nHere's the church, here's the steeple\nPlease stay tuned, we cut to sequel\nAshes, ashes, we all fall down"", 'Broadcast me a joyful noise unto the times, Lord\nCount your blessings\nIgnore the lower fear\nOh, this means war', ""It's been a bad day, please don't take a picture\nIt's been a bad day, please\nIt's been a bad day, please don't take a picture\nIt's been a bad day, please"", 'Broadcast me a joyful noise unto the times, Lord', ""Count your blessings\nWe're sick of being jerked around\nWe all fall down\nIt's been a bad day, please don't take a picture\nIt's been a bad day, please\nIt's been a bad day, please don't take a picture\nIt's been a bad day, please\nIt's been a bad day, please don't take a picture\nIt's been a bad day, please\nIt's been a bad day, please don't take a picture\nIt's been a bad day, please""]"
http://www.metrolyrics.com/bandwagon-lyrics-rem.html,0,Bandwagon Lyrics,2006,"[""Come on aboard, I promise you you won't hurt the horse\nWe treat him well, we feed him well.\nThere's lots of room for you on the bandwagon\nThe road may be rough, the weather may forget us"", ""But won't we all parade around and sing our songs\nA magic kingdom, open-armed"", ""Greet us hello, bravo, name in lights\nPassing on the word to fellow passengers and players, passing in\nUntil you're tired looking at all the flags\nAnd all the banners waving\nThis is some parade, yesiree Bob"", 'Could we have known?\nYesiree Bob, could we have known?', 'Look at all the flags and all the banners waving\nOpen up our arms, a magic kingdom, open-armed and greet us all', ""Come on aboard I promise you, you won't hurt the horse\nWe treat him well, we feed him well\nThere's lots of room for you on the bandwagon\nThe road may be rough, the weather may forget us"", ""But won't we all parade around\nAnd sing our songs and wave our flags\nA magic kingdom, greet us all hello\nGreet us hello, greet us hello""]"
http://www.metrolyrics.com/bang-and-blame-lyrics-rem.html,2,Bang And Blame Lyrics,2006,"[""If you could see yourself now, baby\nIt's not my fault\nYou used to be so in control\nYou're going to roll right over this one\nJust roll me over, let me go\nYou're laying blame\nTake this as no, no, no"", ""You bang, bang, bang, bang, bang,\nBlame, blame, blame\nYou bang, bang, bang, bang, bang,\nIt's not my thing so let it go"", ""If you could see yourself now baby,\nThe tables have turned\nThe whole world hinges on your swings\nYour secret life of indiscreet discretions\nI'd turn the screw and leave the screen,\nDon't point your finger,\nYou know that's not my thing"", ""You came to bang, bang, bang, bang, bang,\nBlame, blame, blame\nYou bang, bang, bang, bang, bang,\nIt's not my thing so let it go, now"", ""You've got a little worry,\nI know it all too well,\nI've got your number,\nBut so does every kiss-and-tell\nWho dares to cross your threshold,\nOr happens on your way,\nStop laying blame\nYou know that's not my thing"", ""You know that's not my thing,\nYou came to bang, bang, bang, bang, bang,\nBlame, blame, blame\nYou bang, bang, bang, bang, bang,\nIt's not my thing so let it go\nYou bang, bang, bang, bang, bang,\nBlame, blame, blame\nYou bang, bang, bang, bang, bang,\nIt's not my thing so let it go"", 'You kiss on me, tug on me, \nrub on me, jump on me,\nYou bang on me, beat on me, \nhit on me, let go on me,\nYou let go on me']"
http://www.metrolyrics.com/be-mine-lyrics-rem.html,0,Be Mine Lyrics,2006,"['I never thought of this as funny\nIt speaks another world to me\nI wanna be your Easter Bunny\nI wanna be your Christmas tree', ""I'll strip the world that you must live in\nOf all it's God forsaken greed\nI'll ply the tar out of your feathers\nI'll pluck the thorns out of your feet"", 'You and me\nYou and me\nYou and me', ""And if I choose your sanctuary\nI'll want to wash you with my hair\nI'll want to drink of sacred fountains\nAnd find the riches hidden there"", ""I'll eat the lotus and peyote\nI'll want to hear the caged bird sing\nI'll want the secrets of the temple\nI'll want the finger with the ring"", 'You and me\nYou and me\nYou and me', ""And if you make me your religion\nI'll give you all you will need\nI'll be the drawing of your breath\nI'll be the cup if you should bleed"", ""I'll be the sky above the Ganges\nI'll be the vast and stormy sea\nI'll be the lights that guide you inland\nI'll be the visions you will see\nVisions you will see, you will see, you will see"", 'You and me\nYou and me\nYou and me', 'You and me\nYou and me\nYou and me']"
http://www.metrolyrics.com/beach-ball-lyrics-rem.html,0,Beach Ball Lyrics,2006,[]
http://www.metrolyrics.com/beat-a-drum-lyrics-rem.html,2,Beat A Drum Lyrics,2014,"['The sun reflected in the back of my eye\nI knocked my head against the sky.', 'The dragonflies are busy buzzing me\nSeahorses if we were in the sea.', 'Halfway from coal, halfway to diamond.\nMy fall knocked a mean chip out of me.', ""I'm gathering as far as I can reach\nWe're perched upon the precipice\nAnd this is what I've seen."", ""This is all I want it's all I need\nThis is all I am it's everything\nThis is all I want it's all I need."", ""A bluejay hectors from the felled Catalpa tree\nA doctorate in science and a theologian's dream."", 'The dragonflies are trying to lecture me\nSeahorses if we were in the sea.', ""This is all I want it's all I need\nThis is all I am it's everything\nThis is all I want it's all I need."", 'Beat a drum for me, like a butterfly wing\nTropical storm across the ocean.', ""Don't explain, I'm sure I'll want to know.\nDon't forget, we're just halfway from coal."", ""This is all I want it's all I need\nThis is all I am it's everything\nThis is all I want it's all I need.""]"
http://www.metrolyrics.com/begin-the-begin-lyrics-rem.html,2,Begin The Begin Lyrics,2011,"[""Birdie in the hand for life's rich demand\nThe insurgency began and you missed it\nI looked for it and I found it\nMiles Standish proud, congratulate me"", ""A philanderer's tie, a murderer's shoe\nLife's rich demand creates supply in the hand\nOf the power, the only vote that matters"", ""Silence means security, silence means approval\nWatchin' Zenith on the TV, tiger run around the tree\nFollow the leader, run and turn into butter"", ""Let's begin again, begin the begin\nLet's begin again like Martin Luthers in\nThe mythology begins the begin"", ""Answer me a question, I can't itemize\nI can't think clearly, look to me for reason\nIt's not there, I can't even rhyme, begin the begin"", ""A philanderer's tie, a murderer's shoe\nExample, the finest example is you"", ""Birdie in the hand for life's rich demand\nThe insurgency began and you missed it\nI looked for it and I found it\nMiles Standish proud, congratulate me"", ""A philanderer's tie, a murderer's shoe\nLet's begin again, begin the begin\nLet's begin again""]"
http://www.metrolyrics.com/belong-lyrics-rem.html,0,Belong Lyrics,2014,"['Her world collapsed early Sunday morning\nShe got up from the kitchen table\nFolded the newspaper and silenced the radio\nThose creatures jumped the barricades\nAnd have headed for the sea, sea', 'Woah\nWoah', 'Those creatures jumped the barricades and have headed for the sea\nShe began to breathe to breathe\nAt the thought of such freedom\nStood and whispered to her child, [""Belong.""]\nShe held the child and whispered\nWith calm, calm; belong', 'Woah\nWoah\nWoah\nWoah', 'Stood and whispered to her child, [""Belong.""]\nShe held the child and whispered\nWith calm, calm; [""Belong.""]', 'Woah\nWoah\nWoah\nWoah', 'These barricades can only hold for so long\nHer world collapsed early Sunday morning\nShe took the child held tight\nOpened the window\nA breath, this song, how long\nand knew, knew; [""Belong.""]', 'Woah\nWoah\nWoah\nWoah']"
http://www.metrolyrics.com/binky-the-doormat-lyrics-rem.html,0,Binky The Doormat Lyrics,2006,"[""This is horror movie stuff.\nthe muffin is peach, you're 'makin' love'.\nyou mean this opera involves handcuffs?\nI lay defeated.\nyeah, sour milk mouth, horseradish sweet.\nshe's a girl and she's loving me.\nbut distance is my tendency.\nI am defeated."", 'have you lost your place? (go away, go away)\nI wore my doormat face. (go away, go away, go away, go, go, go)\nI hung my this or that. (go away, go away, go away, go away)\nI laid my welcome mat. (go away, go away)', ""If I'm your oyster, where's the war?\nyou leave me gasping, tattered and torn.\nI know you can't find a fork.\nI am just a little acorn.\nwell, acorns grow to mighty trees.\nyou've got sauce, but you don't have knees.\nnow look who's asking pretty please.\nI lay defeated."", 'have you lost your place? (go away, go away)\nI wore my doormat face. (go away, go away, go away, go, go, go)\nI hung my this or that. (go away, go away, go away, go away)\nI laid my welcome mat. (go away, go away)', ""Call your bathroom friends around.\nI will fake a little frown.\nI will be your little clown,\neasily defeated.\nyeah, shut the door and open wide.\nseconal and astroglide.\nfuck with me and traumatize.\ndon't you see i love your hide?\nall the beauty that's trapped inside.\ncan't you see i love your hide?\ncan't you see i love your hide?\ncan't you see it?"", 'have you lost your place? (go away, go away)\nI wore my doormat face. (go away, go away, go away, go, go, go)\nI hung my this or that. (go away, go away, go away, go away)\nI laid my welcome mat. (go away, go away, go away, go, go, go)', 'go away, go away, go away, go away,\ngo away, go away']"
http://www.metrolyrics.com/bittersweet-me-lyrics-rem.html,2,Bittersweet Me Lyrics,2006,"['I move across, innocence lost\nAll flashing pulsar\nI move across the earth in my new pattern shirt\nI pass satellites', '""You\'re so bitter,"" your complaint\nI can\'t give you anything\nI don\'t know who you\'re livin\' for\nI don\'t who you are anymore', ""I'd sooner chew my leg off\nThan be trapped in this\nHow easy you think of all of this as bittersweet me"", ""I couldn't taste it\nI'm tired and naked\nI don't know what I'm hungry for\nI don't know what I want anymore"", ""I move across, candy floss\nI move like a tank\nI move across the room with a heart full of gloom\nI'm stronger than you think"", 'Oh, my peer, your veneer\nIs wearing thin and cracking\nThe surface informs that underneath\nThe underneath is lacking', ""I'd sooner chew my leg off\nThan be trapped in this\nHow easy you think of all of this as bittersweet me"", ""I couldn't taste it\nI'm tired and naked\nI don't know what I'm hungry for\nI don't know what I want anymore"", ""You move across, innocence lost\nAll static and desire\nYou're blue in the face from navel gaze\nYou set yourself on fire"", ""You strip down and lay yourself out\nI know you can't fake it\nBut are you tired and naked?\nAre you tired and naked?"", ""Yeah, I'd sooner chew my leg off\nThan be trapped in this\nHow easy you think of all of this as bittersweet me"", ""I couldn't taste it\nI'm tired and naked\nI don't know what I'm hungry for\nI don't know what I want anymore"", ""I couldn't taste it\nI'm tired and naked\nI don't know what I'm hungry for\nI don't know what I want anymore"", ""I couldn't taste it\nI'm tired and naked\nI don't know what I'm hungry for\nI don't know what I want anymore""]"
